,timestamp,lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_level_a,source,day,vehicle,trajectory,number_route,id_route,time_sec,x,y,raio_curvatura,curvatura,curva,sinal_curvatura,distancia_acumulada,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,fuel_remaining,fuel_rail_pressure_vacuum,accelerator_pos_d,accelerator_pos_e,ctp_accel,abs_accel,conducao,aceleracao_anormal,direcao_perigosa,zigue_zague,theta,id_janela
861,2024-12-10 10:12:21.976,-22.97989,-44.08309,74.0,-0.2031381,0.1943728,-0.4221242,1658.0,12.53,54.5098,70.58823,75.372,4.169894,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,920.447,-10666.914949721262,-5451.887253383117,145.07187330520964,0.006893134949020399,True,-1.0,16974.48642457077,,,,,,,,2.9125622670397915,0.5071831161198981,Segura,False,False,False,-2.414361862684647,90
862,2024-12-10 10:12:22.996,-22.98009,-44.0831,74.0,0.6861515,-0.9861863,-1.194321,1822.25,22.84,59.21569,70.58823,75.83135,7.600987,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,921.467,-10667.930956266286,-5474.1262387118995,139.5127059458341,0.007167805922911785,True,-1.0,16996.748606354082,,,,,,,,3.028619231008096,1.6940395362272216,Segura,False,False,False,-2.414361862684647,90
863,2024-12-10 10:12:23.989,-22.98027,-44.08315,74.0,-0.3115387,-0.1808087,-0.03460689,2206.25,31.09,83.92157,70.58823,76.09908,10.34653,34.90196,9.882353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,922.46,-10673.043315324234,-5494.14132550784,135.49528171114665,0.007380330793597915,True,-1.0,17017.406290507595,,,,,,,,3.1184175482825753,0.36186431770603206,Segura,False,False,False,-2.414361862684647,90
864,2024-12-10 10:12:24.993,-22.98045,-44.08322,75.0,0.5942319,0.1633803,0.9993625,2216.75,30.95,73.72549,79.21568,79.54708,10.29994,34.90196,11.0902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,923.464,-10680.20344885705,-5514.15641230378,132.0416177536082,0.007573369798195114,True,-1.0,17038.66355307023,,,,,,,,3.287052863799962,1.1741082061769053,Segura,False,False,False,-2.414361862684647,90
865,2024-12-10 10:12:25.995,-22.98062,-44.08333,76.0,-0.4435505,-0.6162425,0.04390641,2250.25,30.37,75.68627,79.21568,78.93536,10.10692,34.90196,11.0902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,924.466,-10691.45952792008,-5533.059549833122,129.96451995371956,0.007694407676465089,True,-1.0,17060.664187704857,,,,,,,,3.4292360138319715,0.7605390441624862,Segura,False,False,False,-2.414361862684647,90
866,2024-12-10 10:12:27.007,-22.98078,-44.08347,77.0,0.3069687,0.5213683,-0.5399778,2283.5,31.1,83.92157,79.21568,77.65079,10.34986,34.90196,11.0902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,925.478,-10705.78765663569,-5550.850738096573,132.00767310801658,0.007575317225550519,True,-1.0,17083.507603655995,,,,,,,,3.4655907276457585,0.81094433318041,Segura,False,False,False,-2.414361862684647,90
867,2024-12-10 10:12:27.984,-22.9809,-44.08363,77.0,-0.1331605,-0.814427,-1.345812,2290.0,32.24,83.92157,87.45098,79.10567,10.72924,34.90196,12.24314,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,926.455,-10722.165131281874,-5564.194129293631,142.36859353722375,0.007024021065000826,True,-1.0,17104.632654293193,,,,,,,,3.213381241851072,1.5786807772419509,Segura,False,False,False,-2.414361862684647,90
868,2024-12-10 10:12:28.979,-22.98099,-44.08383,78.0,-0.2119646,-0.4860148,-0.1788095,2304.0,32.31,83.92157,87.45098,79.48986,10.75253,34.90196,12.24314,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,927.45,-10742.639336631793,-5574.201672691601,166.87493662260366,0.005992511639189724,True,-1.0,17127.421774714414,,,,,,,,2.8131512972862875,0.5595643079775997,Segura,False,False,False,-2.414361862684647,90
869,2024-12-10 10:12:29.972,-22.98105,-44.08404,78.0,1.18563,0.425763,-0.01420835,2306.75,32.73,83.92157,87.45098,79.29414,10.89231,34.90196,12.24314,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,928.443,-10764.138610258136,-5580.873368290483,213.98443216306995,0.004673237159785229,True,-1.0,17149.932445264723,,,,,,,,2.1938252222325105,1.2598390795171908,Segura,False,False,False,-2.414361862684647,90
870,2024-12-10 10:12:30.990,-22.98109,-44.08425,79.0,0.5868441,0.595535,1.336262,3428.25,49.07,83.92157,83.92157,80.59998,16.33014,34.90196,11.74902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,929.461,-10785.638671689507,-5585.321165356168,291.90590524933344,0.0034257614594875806,True,-1.0,17171.887753057832,,,,,,,,1.6497050361621903,1.5762753777731258,Segura,False,False,False,-2.414361862684647,90
901,2024-12-10 10:13:02.907,-22.98675,-44.08543,104.0,-0.1398932,-0.571034,0.82678,2238.0,6.79,27.84314,61.96078,106.6319,2.259663,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,961.378,-10906.229293645352,-6214.684450164513,2092.6245073627906,0.00047786881807106434,False,1.0,17991.51194657951,,,,,,,,0.3988139765630117,1.014502392782905,Perigosa,False,False,True,2.8730169150791425,94
902,2024-12-10 10:13:03.209,-22.98701,-44.08534,103.0,0.5819404,-0.8135481,-0.2161189,2192.75,6.66,27.45098,61.96078,108.026,2.2164,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,961.68,-10897.004018327001,-6243.595131092178,1745.2670103428698,0.0005729782285883826,False,1.0,18021.858827414297,,,,,,,,0.4690375020905981,1.0233389072555485,Perigosa,False,False,True,2.8730169150791425,94
903,2024-12-10 10:13:03.989,-22.98727,-44.08525,101.0,0.2629779,0.1374119,-0.5591251,2847.0,13.81,29.80392,61.96078,103.7855,4.595868,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,962.46,-10887.77876066678,-6272.505812019491,1290.8565875064344,0.0007746793948131092,False,1.0,18052.205702880783,,,,,,,,0.6097611501920159,0.6329773168131936,Perigosa,False,False,True,2.8730169150791425,94
904,2024-12-10 10:13:04.955,-22.9875,-44.08515,95.0,-0.0472176,-0.6841049,-0.4828123,2710.0,8.14,29.41176,61.96078,96.54311,2.708933,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,963.426,-10877.53086320067,-6298.0806451480685,884.9032163117424,0.0011300670870741983,True,-1.0,18079.757317933818,,,,,,,,0.7869487238306049,0.8386517352185352,Perigosa,False,False,True,2.8730169150791425,94
905,2024-12-10 10:13:05.981,-22.98772,-44.08506,90.0,0.08395514,-0.3720949,1.455039,2566.0,8.17,29.41176,61.96078,91.13179,2.718917,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,964.452,-10868.307247999546,-6322.543529009695,587.6102569012237,0.0017018082789662713,True,-1.0,18105.901299348396,,,,,,,,1.0636301743539196,1.5042079549249263,Perigosa,False,False,True,2.8730169150791425,94
906,2024-12-10 10:13:06.991,-22.98793,-44.08498,83.0,0.9634457,0.2422475,-0.9376628,2360.0,7.57,28.62745,61.96078,86.47674,2.519241,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,965.462,-10860.10791154879,-6345.8944636050755,395.60466048129246,0.0025277760853054674,True,-1.0,18130.649941022442,,,,,,,,1.343661223122636,1.3660611240382254,Perigosa,False,False,True,2.8730169150791425,94
907,2024-12-10 10:13:07.970,-22.98813,-44.08492,80.0,0.1601135,0.2562851,0.5868169,2288.75,7.27,27.84314,45.09804,80.91151,2.419404,34.90196,6.313725,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,966.441,-10853.956712149133,-6368.1334489342125,281.0351470746855,0.0035582737974558343,True,-1.0,18153.72394636447,,,,,,,,1.757172245657202,0.660054891270317,Perigosa,False,False,True,2.8730169150791425,94
908,2024-12-10 10:13:09.006,-22.98832,-44.08487,77.0,-0.1336798,-0.7070559,0.6226639,2243.0,6.79,27.84314,45.09804,78.30402,2.259663,34.90196,6.313725,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,967.477,-10848.829783714025,-6389.260484996751,216.73782402543924,0.004613869334974161,True,-1.0,18175.464163657918,,,,,,,,2.1107740190634106,0.9515821914138894,Perigosa,False,False,True,2.8730169150791425,94
909,2024-12-10 10:13:09.998,-22.98851,-44.08484,76.0,-0.3509719,-0.262275,-0.6833055,2205.25,6.73,27.84314,45.09804,76.17868,2.239696,34.90196,6.313725,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,968.469,-10845.750582743196,-6410.38752105929,184.0607907787805,0.005432987632884197,True,-1.0,18196.814412635544,,,,,,,,2.421368562310117,0.8117116831393152,Perigosa,False,False,True,2.8730169150791425,94
910,2024-12-10 10:13:11.011,-22.98869,-44.08485,75.0,0.04435525,0.198477,0.5283585,2196.5,6.69,27.84314,63.52941,74.90729,2.226384,34.90196,8.894117,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,969.482,-10846.767224792502,-6430.402607854876,172.14507482667602,0.005809053793765801,True,-1.0,18216.85530234861,,,,,,,,2.5212907090997394,0.5661476947350509,Perigosa,False,False,True,2.8730169150791425,94
931,2024-12-10 10:13:31.995,-22.99094,-44.0877,71.0,2.168602,-0.6795181,0.904696,1525.25,4.4,24.31373,59.60784,70.92439,1.464288,34.90196,8.345098,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,990.466,-11138.474517867047,-6680.591192805188,253.8348611888435,0.0039395691959586195,True,1.0,18622.405526966646,,,,,,,,1.5323586664218671,2.446028277646767,Segura,False,False,False,-2.491623778024025,97
932,2024-12-10 10:13:33.000,-22.99107,-44.08783,71.0,2.050067,-0.7209105,2.712156,1541.25,4.44,24.70588,58.82353,70.81636,1.4776,34.90196,8.235294,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,991.471,-11151.779220277622,-6695.046533269197,310.0681227190047,0.003225097734107409,True,1.0,18642.051696419352,,,,,,,,1.254453524508908,3.475381536153297,Segura,False,False,False,-2.491623778024025,97
933,2024-12-10 10:13:33.992,-22.99121,-44.08796,72.0,1.856688,-0.2057885,-0.1713786,1557.25,4.44,24.70588,58.82353,72.06674,1.4776,34.90196,8.235294,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,992.463,-11165.083497079975,-6710.613822999098,420.1032019999091,0.0023803674793228934,True,1.0,18662.529594035277,,,,,,,,0.9521469917291574,1.8759024123376487,Segura,False,False,False,-2.491623778024025,97
934,2024-12-10 10:13:35.001,-22.99137,-44.08807,73.0,0.7647874,-0.7802738,0.1126866,1571.0,4.47,24.70588,58.82353,71.51413,1.487584,34.90196,8.235294,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,993.472,-11176.339234848698,-6728.405011262549,629.2263978584692,0.0015892530945990735,True,1.0,18683.582337622367,,,,,,,,0.6534822331109925,1.098373907184962,Segura,False,False,False,-2.491623778024025,97
935,2024-12-10 10:13:35.945,-22.99152,-44.08819,73.0,0.6035202,0.3824796,0.0634472,1586.0,4.74,24.70588,56.47059,72.95885,1.577438,34.90196,7.905882,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,994.416,-11188.619221663886,-6745.084250259401,1009.5170865819955,0.0009905726344719749,True,1.0,18704.294534263365,,,,,,,,0.4073118494676816,0.7173233743661501,Segura,False,False,False,-2.491623778024025,97
936,2024-12-10 10:13:36.970,-22.99167,-44.08831,74.0,0.4171488,0.2638309,-0.4203786,1603.0,4.79,25.09804,56.47059,74.57261,1.594077,34.90196,7.905882,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,995.441,-11200.899194832966,-6761.763489255547,1592.2896880988133,0.0006280264247606825,False,1.0,18725.0067228132,,,,,,,,0.2653605479930167,0.6483348151026674,Segura,False,False,False,-2.491623778024025,97
937,2024-12-10 10:13:37.964,-22.99183,-44.08843,75.0,-0.4386208,-1.193011,-0.747381,1607.5,4.67,25.88235,56.47059,74.31987,1.554142,34.90196,7.905882,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,996.435,-11213.17873977093,-6779.554677518998,2198.7793483693295,0.0004547977953047564,False,-1.0,18746.62416030493,,,,,,,,0.19739487643435605,1.4745310479859826,Segura,False,False,False,-2.491623778024025,97
938,2024-12-10 10:13:38.980,-22.99197,-44.08855,73.0,-0.0874719,0.8804315,-1.680609,1575.75,4.98,24.70588,56.47059,72.69024,1.657308,34.90196,7.905882,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,997.451,-11225.45910022927,-6795.121967248898,2473.3346689049354,0.00040431245013953094,False,-1.0,18766.452114372896,,,,,,,,0.16624853756123154,1.8992781708751512,Segura,False,False,False,-2.491623778024025,97
939,2024-12-10 10:13:39.992,-22.99212,-44.08867,73.0,-0.5227366,-0.09889038,-0.8646974,1579.5,4.92,25.4902,55.29412,72.43838,1.637341,34.90196,7.741177,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,998.463,-11237.739032457674,-6811.801206245751,2121.7950721063344,0.0004712990491618432,False,-1.0,18787.16427865016,,,,,,,,0.19379264143390915,1.0152509314464402,Segura,False,False,False,-2.491623778024025,97
940,2024-12-10 10:13:40.970,-22.99226,-44.08879,73.0,0.5040524,0.1671533,-0.09113703,1591.0,4.81,25.4902,55.29412,72.74886,1.600733,34.90196,7.741177,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,999.441,-11250.01936698988,-6827.368495976359,1337.9714236684824,0.0007474001180519804,False,-1.0,18806.992216661452,,,,,,,,0.3073221627391206,0.5388088769534805,Segura,False,False,False,-2.491623778024025,97
961,2024-12-10 10:14:01.989,-22.99329,-44.09232,56.0,0.6298345,0.1727384,0.6893252,1232.25,3.64,23.52941,49.01961,56.78979,1.211366,34.90196,6.862745,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1020.46,-11611.392769767175,-6941.899270419715,716.2984295234643,0.0013960661629054184,True,-1.0,19211.857926549546,,,,,,,,0.33781354065365676,0.9495784767884379,Segura,False,False,False,-1.4498497845008094,100
962,2024-12-10 10:14:03.011,-22.99328,-44.09248,57.0,-0.02973422,0.7844554,-0.417196,1236.25,4.91,25.09804,49.01961,57.49541,1.634013,34.90196,6.862745,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1021.482,-11627.774672609701,-6940.787321153471,667.4499102310231,0.0014982397700134113,True,-1.0,19228.277523740482,,,,,,,,0.3756003867880843,0.888992070180701,Segura,False,False,False,-1.4498497845008094,100
963,2024-12-10 10:14:04.009,-22.99327,-44.09264,58.0,0.1810092,-0.312001,-0.2735902,1247.75,4.76,25.09804,60.0,58.01186,1.584094,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1022.48,-11644.156576663521,-6939.675371886872,691.7110898473238,0.001445690281213682,True,-1.0,19244.69712213996,,,,,,,,0.3752547921298477,0.45272569180650657,Segura,False,False,False,-1.4498497845008094,100
964,2024-12-10 10:14:05.002,-22.99326,-44.09279,58.0,-0.3479802,0.1897789,1.773584,1256.5,4.91,25.09804,60.0,58.41608,1.634013,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1023.473,-11659.514639757163,-6938.5634226206275,766.5766498647381,0.0013045009917487694,True,-1.0,19260.09538610571,,,,,,,,0.33860658458664045,1.8173349871537856,Segura,False,False,False,-1.4498497845008094,100
965,2024-12-10 10:14:06.015,-22.99324,-44.09295,58.0,-0.05816425,0.153851,-0.9067265,1264.0,4.72,25.09804,60.0,58.71513,1.570782,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1024.486,-11675.896977902938,-6936.339524087784,866.5002761817717,0.0011540677221783403,True,-1.0,19276.627982024285,,,,,,,,0.29955893652839016,0.9215238227964118,Segura,False,False,False,-1.4498497845008094,100
966,2024-12-10 10:14:07.019,-22.99323,-44.09311,58.0,-0.09619942,-0.07605831,1.173292,1270.5,4.89,25.09804,60.0,58.98888,1.627357,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1025.49,-11692.278886158396,-6935.227574821186,956.2346277917874,0.0010457684452499687,True,-1.0,19293.047584615753,,,,,,,,0.2714479205108715,1.1796835644325951,Segura,False,False,False,-1.4498497845008094,100
967,2024-12-10 10:14:08.002,-22.9932,-44.09327,59.0,0.5684326,0.270362,-0.95779,1270.5,4.89,25.09804,60.0,59.4776,1.627357,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1026.473,-11708.661661460426,-6931.891727022099,977.4863444574592,0.0010230321944344263,True,-1.0,19309.766532164434,,,,,,,,0.27478202691560477,1.1461120869647785,Segura,False,False,False,-1.4498497845008094,100
968,2024-12-10 10:14:08.975,-22.99318,-44.09343,59.0,0.008685521,-0.3476424,0.3848325,1278.25,4.85,25.09804,60.0,59.21993,1.614045,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1027.446,-11725.044006873437,-6929.667828488902,890.554119192617,0.0011228963837780093,True,-1.0,19326.299135284244,,,,,,,,0.3016051166613619,0.5186778668972212,Segura,False,False,False,-1.4498497845008094,100
969,2024-12-10 10:14:10.077,-22.99316,-44.09359,59.0,0.3525492,-0.2028918,-0.7338326,1277.75,4.74,25.09804,56.07843,59.00891,1.577438,34.90196,7.85098,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1028.548,-11741.426354708858,-6927.443929956059,743.4450413855212,0.0013450893399414572,True,-1.0,19342.8317408044,,,,,,,,0.3612851845938435,0.8390269994169675,Segura,False,False,False,-1.4498497845008094,100
970,2024-12-10 10:14:10.994,-22.99313,-44.09375,59.0,0.02741094,-0.2889286,-2.345163,1277.75,4.8,25.09804,56.07843,58.64681,1.597405,34.90196,7.85098,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1029.465,-11757.80913970073,-6924.108082156971,599.1250279511083,0.0016691006940901909,True,-1.0,19359.550697848084,,,,,,,,0.4483132342691323,2.3630532351385236,Segura,False,False,False,-1.4498497845008094,100
991,2024-12-10 10:14:31.997,-22.99179,-44.0969,73.0,0.598937,-1.930315,0.4732418,1610.75,9.64,30.98039,60.39216,73.50908,3.208122,34.90196,8.454902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1050.468,-12080.37942999111,-6775.1068804533115,164.1296624772966,0.006092743900806633,True,1.0,19751.36936908629,,,,,,,,2.5052648339042087,2.0757647579774643,Segura,False,False,False,-2.3778151240715286,103
992,2024-12-10 10:14:32.996,-22.9919,-44.09706,74.0,0.3907218,-0.1303671,-0.04398227,1735.75,24.34,31.76471,60.39216,74.80035,8.100177,34.90196,8.454902,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1051.467,-12096.756073974342,-6787.338322384125,203.76317711506934,0.004907658067361597,True,1.0,19771.809590216708,,,,,,,,2.0736370043882792,0.41423851321672506,Segura,False,False,False,-2.3778151240715286,103
993,2024-12-10 10:14:33.995,-22.99203,-44.09721,76.0,-0.3333541,0.7478179,0.1989668,1826.25,16.61,34.5098,56.86274,76.06195,5.527688,34.90196,7.960784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1052.466,-12112.107962073222,-6801.793662847781,279.75126245539616,0.003574604065136046,True,1.0,19792.89601561602,,,,,,,,1.5931260092766821,0.8425819574673197,Segura,False,False,False,-2.3778151240715286,103
994,2024-12-10 10:14:35.022,-22.99217,-44.09735,77.0,0.6159597,-0.010683,3.337371,1926.75,25.46,54.5098,56.86274,77.39885,8.472904,34.90196,7.960784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1053.493,-12126.435540705088,-6817.360952578389,430.4589477464391,0.00232310190143625,True,1.0,19814.0530479932,,,,,,,,1.0627832695690993,3.393753920094103,Segura,False,False,False,-2.3778151240715286,103
995,2024-12-10 10:14:35.998,-22.99232,-44.0975,78.0,0.4881782,0.5490941,-4.742545,1824.25,24.32,43.13726,56.86274,78.47524,8.09352,34.90196,7.960784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1054.469,-12141.786501323812,-6834.040191574534,737.367981193741,0.0013561749703059772,True,1.0,19836.72128580314,,,,,,,,0.6366488055047504,4.799120269657247,Segura,False,False,False,-2.3778151240715286,103
996,2024-12-10 10:14:37.007,-22.99247,-44.09764,78.0,0.3738602,-0.1910693,-1.809116,1710.5,5.15,25.4902,63.92157,78.83061,1.713883,34.90196,8.949019,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1055.478,-12156.113599725551,-6850.7194305713865,1317.6255371955617,0.0007589409674985528,False,1.0,19858.70907246136,,,,,,,,0.35628062085348733,1.8571967122527786,Segura,False,False,False,-2.3778151240715286,103
997,2024-12-10 10:14:38.023,-22.99261,-44.09778,77.0,-0.03062476,0.1253805,0.1777078,1664.5,5.09,25.09804,63.92157,77.64249,1.693915,34.90196,8.949019,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1056.494,-12170.441132193007,-6866.28672030164,1996.46557463551,0.0005008851706258785,False,1.0,19879.866073575686,,,,,,,,0.22914723585191618,0.2196319828398123,Segura,False,False,False,-2.3778151240715286,103
998,2024-12-10 10:14:39.019,-22.99276,-44.09792,76.0,-0.3017651,0.2057178,0.1069772,1637.25,4.8,25.09804,63.92157,76.18523,1.597405,34.90196,8.949019,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1057.49,-12184.768199286691,-6882.965959298493,2016.598457563106,0.0004958845407471045,False,1.0,19901.853839833788,,,,,,,,0.22100533235766012,0.3805602582176573,Segura,False,False,False,-2.3778151240715286,103
999,2024-12-10 10:14:40.009,-22.9929,-44.09806,75.0,-0.06983215,0.0257346,-1.815191,1612.25,4.83,25.09804,55.29412,75.89831,1.607389,34.90196,7.741177,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1058.48,-12199.09570150729,-6898.533249028394,1506.2311135720784,0.0006639087394951403,False,1.0,19923.010820464682,,,,,,,,0.28815483485032123,1.8167160387060446,Segura,False,False,False,-2.3778151240715286,103
1000,2024-12-10 10:14:41.006,-22.99303,-44.09819,73.0,0.740051,0.3602439,0.4189365,1577.5,4.58,24.70588,55.29412,74.99917,1.524191,34.90196,7.741177,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1059.477,-12212.399797409662,-6912.988589492404,1041.6256993745917,0.0009600377569413039,False,1.0,19942.65657918533,,,,,,,,0.3947562659521766,0.9235577627417032,Segura,False,False,False,-2.3778151240715286,103
1090,2024-12-10 10:16:11.985,-23.00662,-44.09948,63.0,-3.169193,-1.014653,2.327404,1866.0,22.71,38.43137,61.96078,63.33368,7.557724,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1150.456,-12343.85518133981,-8424.127642592248,1660.6907462427541,0.0006021590728210293,False,1.0,21623.63279375416,,,,,,,,0.1844112160514402,4.060802181943119,Segura,False,False,False,-2.3683435869248948,113
1091,2024-12-10 10:16:13.084,-23.00674,-44.09961,66.0,-0.01201326,0.411968,-0.9643945,1965.25,22.81,38.03922,61.96078,66.45936,7.591003,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1151.555,-12357.158987441742,-8437.471033789305,1504.4344150219551,0.0006647016247533838,False,1.0,21642.475228454474,,,,,,,,0.22341360165322063,1.0487700906633817,Segura,False,False,False,-2.3683435869248948,113
1092,2024-12-10 10:16:14.002,-23.00687,-44.09973,68.0,-0.1933821,-0.3028355,0.4172482,2010.5,22.57,37.64706,61.96078,68.48852,7.511133,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1152.473,-12369.438533534358,-8451.92637425296,1411.2926570962964,0.000708570256474995,False,1.0,21661.442150191033,,,,,,,,0.25281086928552293,0.5506378456516589,Segura,False,False,False,-2.3683435869248948,113
1093,2024-12-10 10:16:15.010,-23.007,-44.09985,71.0,-0.4227867,0.2411839,0.4562739,2123.5,25.7,40.78431,65.09804,72.27092,8.552774,34.90196,9.113726,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1153.481,-12381.718067797392,-8466.38171471697,1243.9859248684688,0.0008038676161916652,False,-1.0,21680.40906426917,,,,,,,,0.31267721089677347,0.6671612542236772,Segura,False,False,False,-2.3683435869248948,113
1094,2024-12-10 10:16:16.029,-23.00714,-44.09999,73.0,0.03563808,0.1498407,0.5024482,2145.75,10.34,30.98039,65.09804,74.65009,3.441077,34.90196,9.113726,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1154.5,-12396.04471105474,-8481.949004447224,936.4262325380544,0.0010678897763144008,True,-1.0,21701.565463220057,,,,,,,,0.4391037513873026,0.5255249773377251,Segura,False,False,False,-2.3683435869248948,113
1095,2024-12-10 10:16:16.994,-23.00728,-44.10012,74.0,-0.3254008,-0.1687416,0.9012036,1722.5,9.04,29.80392,65.09804,75.41676,3.008447,34.90196,9.113726,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1155.465,-12409.347550361175,-8497.51629417748,630.8467482056317,0.0015851710464457186,True,-1.0,21722.042426939286,,,,,,,,0.6697836921556137,0.9728963649146604,Segura,False,False,False,-2.3683435869248948,113
1096,2024-12-10 10:16:17.997,-23.00743,-44.10027,75.0,-0.316361,0.2028742,0.3848608,1628.25,4.95,25.09804,66.66666,75.3488,1.647324,34.90196,9.333333,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1156.468,-12424.697493432875,-8514.195533173977,425.4686035377331,0.002350349688990187,True,-1.0,21744.709975677662,,,,,,,,1.0201170525131018,0.5379219820041564,Segura,False,False,False,-2.3683435869248948,113
1097,2024-12-10 10:16:19.026,-23.00756,-44.10041,74.0,0.3818048,-1.36822,1.330594,1594.0,4.8,25.09804,66.66666,74.88087,1.597405,34.90196,9.333333,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1157.497,-12439.024551655215,-8528.650873637987,306.5267075248618,0.0032623584681243213,True,-1.0,21765.062407110705,,,,,,,,1.378447142858702,1.946350756297292,Segura,False,False,False,-2.3683435869248948,113
1098,2024-12-10 10:16:19.984,-23.00768,-44.10056,71.0,0.08918405,0.05456947,-0.5833083,1509.0,4.61,24.70588,60.0,71.40451,1.534175,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1158.455,-12454.375844268516,-8541.994264835044,241.4157759238144,0.004142231368987163,True,-1.0,21785.40222701003,,,,,,,,1.6111873712240963,0.5926045854356625,Segura,False,False,False,-2.3683435869248948,113
1099,2024-12-10 10:16:20.987,-23.00778,-44.10071,67.0,-0.2706073,0.6906506,0.355147,1447.5,4.47,24.70588,60.0,66.44068,1.487584,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1159.458,-12469.728045677572,-8553.113757499614,210.31486677428967,0.004754775614950711,True,-1.0,21804.35831324168,,,,,,,,1.6469280660118626,0.8224086293945668,Segura,False,False,False,-2.3683435869248948,113
1100,2024-12-10 10:16:22.019,-23.00787,-44.10087,66.0,0.4329888,-0.3281485,0.4457402,1429.75,4.58,24.70588,60.0,66.07895,1.524191,34.90196,8.4,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,1160.49,-12486.104484363095,-8563.121300897583,205.37584853685576,0.004869121696266758,True,-1.0,21823.550464472923,,,,,,,,1.6365659034674382,0.7027411080004713,Segura,False,False,False,-1.7888521930481713,114
